ms,utc_date,utc_time,fix,lat,lon,alt_m,speed_kmh,course_deg,sats,hdop,batt_mv,tx_seq,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,accel_mag_max_g,gyro_mag_max_dps,imu_temp_c,imu_samples
146430,2026-09-05,15:26:33,1,51.4708537,-0.9784883,75.8,0.00,0.0,11,1.0,0,5,0.1189,0.7273,0.7034,-54.88,26.47,-1.26,1.7389,279.37,25.2,49
147430,2026-09-05,15:26:34,1,51.4708530,-0.9784888,75.7,0.00,0.0,11,1.0,0,5,-0.3611,0.9829,0.2751,105.11,28.39,3.72,1.5021,136.20,25.2,49
148430,2026-09-05,15:26:35,1,51.4708528,-0.9784897,75.6,0.00,0.0,11,1.0,0,5,-0.0029,0.7820,0.8088,-34.79,-70.02,-71.67,1.5007,202.84,25.2,48
149430,2026-09-05,15:26:36,1,51.4708525,-0.9784902,75.6,0.00,0.0,11,1.0,0,5,-0.2229,0.8831,0.5725,11.18,2.73,2.94,1.6284,126.90,25.2,49
150430,2026-09-05,15:26:37,1,51.4708525,-0.9784908,75.5,0.00,0.0,11,1.0,0,5,-0.1370,0.8801,0.6174,-2.78,-10.84,-0.48,1.1045,33.13,25.2,49
151430,2026-09-05,15:26:38,1,51.4708525,-0.9784913,75.5,0.00,0.0,11,1.0,0,5,-0.1360,0.8728,0.6282,18.40,3.49,0.57,1.1247,19.75,25.3,49
152430,2026-09-05,15:26:39,1,51.4708525,-0.9784920,75.4,0.00,0.0,11,1.0,0,5,-0.1033,0.8875,0.6230,0.12,-2.45,1.46,1.1035,19.96,25.2,48
153430,2026-09-05,15:26:40,1,51.4708522,-0.9784923,75.4,0.00,0.0,11,1.0,0,5,-0.1123,0.8806,0.6030,18.81,2.60,-1.55,1.1183,21.58,25.2,49
154430,2026-09-05,15:26:41,1,51.4708520,-0.9784927,75.3,0.00,0.0,11,1.0,0,5,-0.0923,0.8975,0.5925,-1.02,-2.88,1.41,1.0941,18.81,25.1,49
155644,2026-09-05,15:26:42,1,51.4708520,-0.9784932,75.3,0.00,0.0,11,1.0,0,6,-0.1157,0.8945,0.5706,15.07,2.33,0.57,1.1139,19.11,25.1,49
156643,2026-09-05,15:26:43,1,51.4708517,-0.9784937,75.3,0.00,0.0,11,1.0,0,6,-0.0874,0.9099,0.6096,4.05,-1.84,0.79,1.1044,11.96,25.0,48
157643,2026-09-05,15:26:44,1,51.4708515,-0.9784942,75.3,0.00,0.0,11,1.0,0,6,-0.1257,0.9009,0.5332,16.00,2.88,-0.88,1.1117,17.66,25.0,49
158643,2026-09-05,15:26:45,1,51.4708513,-0.9784947,75.3,0.00,0.0,11,1.0,0,6,-0.1199,0.9163,0.5942,2.54,-0.55,-0.72,1.1017,11.48,24.9,49
159643,2026-09-05,15:26:46,1,51.4708512,-0.9784952,75.2,0.00,0.0,11,1.0,0,6,-0.1199,0.9001,0.5508,11.43,3.72,-1.07,1.1116,19.23,24.9,49
160643,2026-09-05,15:26:47,1,51.4708510,-0.9784957,75.2,0.00,0.0,11,1.0,0,6,-0.1382,0.9158,0.5962,2.54,-1.78,1.45,1.1014,13.77,24.8,48
161643,2026-09-05,15:26:48,1,51.4708508,-0.9784962,75.2,0.00,0.0,11,1.0,0,6,-0.0696,0.8950,0.6167,16.08,10.89,-3.43,1.1128,19.72,24.8,49
162643,2026-09-05,15:26:49,1,51.4708508,-0.9784967,75.1,0.00,0.0,11,1.0,0,6,-0.2739,0.9854,0.3821,28.66,26.68,-9.22,1.1088,41.67,24.8,49
163643,2026-09-05,15:26:50,1,51.4708507,-0.9784973,75.1,0.00,0.0,11,1.0,0,6,-0.2388,0.9900,0.2585,14.73,1.63,-1.10,1.1230,55.97,24.8,48
164643,2026-09-05,15:26:51,1,51.4708505,-0.9784980,75.1,0.00,0.0,11,1.0,0,6,-0.4009,1.0239,0.1375,10.12,-36.98,24.61,1.1134,45.55,24.8,49
165643,2026-09-05,15:26:52,1,51.4708505,-0.9784985,75.1,0.00,0.0,11,1.0,0,6,-0.2415,1.0061,0.2441,14.11,3.52,-2.06,1.1095,51.80,24.7,49
166643,2026-09-05,15:26:53,1,51.4708505,-0.9784990,75.1,0.00,0.0,11,1.0,0,6,-0.2659,1.0291,0.2429,5.82,-1.97,-1.18,1.0962,10.25,24.7,49
167643,2026-09-05,15:26:54,1,51.4708505,-0.9784993,75.0,0.00,0.0,11,1.0,0,6,-0.3005,1.0051,0.2141,11.80,-2.63,-0.50,1.0957,15.99,24.7,48
168643,2026-09-05,15:26:55,1,51.4708505,-0.9784997,75.0,0.00,0.0,11,1.0,0,6,-0.2830,1.0203,0.2659,4.51,-4.13,0.92,1.1245,14.89,24.7,49
169643,2026-09-05,15:26:56,1,51.4708507,-0.9785000,75.0,0.00,0.0,11,1.0,0,6,-0.2661,1.0093,0.2319,9.74,0.32,-3.37,1.1057,18.80,24.7,49
170643,2026-09-05,15:26:57,1,51.4708508,-0.9785005,74.9,0.00,0.0,11,1.0,0,6,-0.3088,1.0049,0.3191,1.50,-2.30,-0.29,1.0998,19.82,24.6,49
171643,2026-09-05,15:26:58,1,51.4708510,-0.9785007,74.9,0.00,0.0,11,1.0,0,6,-0.2349,1.1931,-0.0972,15.50,-58.52,-59.74,1.4332,273.04,24.6,48
172643,2026-09-05,15:26:59,1,51.4708510,-0.9785010,74.9,0.00,0.0,11,1.0,0,6,-0.6045,0.8718,-0.1436,13.83,-4.91,-2.45,1.3146,132.11,24.7,49
173643,2026-09-05,15:27:00,1,51.4708508,-0.9785012,74.8,0.00,0.0,11,1.0,0,6,-0.6060,0.8271,-0.1311,4.65,-0.46,-4.28,1.0634,17.38,24.7,49
174643,2026-09-05,15:27:01,1,51.4708510,-0.9785015,74.8,0.00,0.0,11,1.0,0,6,-0.6321,0.8372,-0.1172,11.55,-3.17,2.02,1.0645,15.64,24.7,49
175643,2026-09-05,15:27:02,1,51.4708508,-0.9785018,74.7,0.00,0.0,11,1.0,0,6,-0.6846,0.7603,-0.4104,22.21,-12.55,3.23,1.2605,187.22,24.8,48
176643,2026-09-05,15:27:03,1,51.4708557,-0.9785017,74.0,0.00,0.0,11,1.0,0,6,-0.9495,-0.3279,0.4873,42.48,122.39,-32.35,1.2962,266.95,24.7,49
177643,2026-09-05,15:27:04,1,51.4708592,-0.9784985,73.9,2.06,0.0,11,1.0,0,6,-0.9092,0.1555,-0.1694,8.52,-14.62,-17.26,1.1747,154.20,24.7,49
178643,2026-09-05,15:27:05,1,51.4708585,-0.9784988,73.9,1.24,0.0,11,1.0,0,6,-0.9377,0.0801,-0.2300,7.25,13.65,0.38,1.0090,57.34,24.7,48
179643,2026-09-05,15:27:06,1,51.4708583,-0.9784990,73.9,0.00,0.0,11,1.0,0,6,-0.9373,0.1240,-0.2991,9.12,-1.87,2.38,0.9916,20.00,24.7,49
180643,2026-09-05,15:27:07,1,51.4708578,-0.9784992,73.9,0.00,0.0,11,1.0,0,6,0.0996,-0.3633,0.1758,-256.00,-256.00,108.69,2.2673,386.69,24.7,49
181643,2026-09-05,15:27:08,1,51.4708575,-0.9784992,73.8,0.00,0.0,11,1.0,0,6,-0.8333,0.4136,-0.1409,19.17,-34.88,1.63,2.8294,394.02,24.7,49
182643,2026-09-05,15:27:09,1,51.4708587,-0.9785047,73.0,0.00,0.0,11,1.0,0,6,-0.8542,0.3606,-0.2847,12.52,5.53,-2.00,1.0491,30.24,24.8,48
183643,2026-09-05,15:27:10,1,51.4708583,-0.9785045,73.0,1.59,0.0,11,1.0,0,6,-0.7117,0.6157,0.0891,107.82,26.38,2.36,1.0138,111.03,24.7,49
184643,2026-09-05,15:27:11,1,51.4708582,-0.9785047,73.2,0.00,0.0,11,1.0,0,6,-0.1528,0.7820,-0.1685,255.99,116.66,26.16,2.4253,366.36,24.7,49
185855,2026-09-05,15:27:12,1,51.4708578,-0.9785047,73.2,0.00,0.0,11,1.0,0,7,-0.8899,0.2874,-0.2969,13.94,9.02,-3.54,1.3013,297.07,24.7,49
186854,2026-09-05,15:27:13,1,51.4708577,-0.9785045,73.2,0.00,0.0,11,1.0,0,7,-0.9026,0.2295,-0.3291,7.65,-0.15,-2.95,0.9991,17.69,24.7,48
187854,2026-09-05,15:27:14,1,51.4708573,-0.9785047,73.2,0.00,0.0,11,1.0,0,7,-0.9326,0.0989,-0.2764,9.07,-3.50,-2.64,0.9968,22.21,24.7,49
188854,2026-09-05,15:27:15,1,51.4708568,-0.9785050,73.2,0.00,0.0,11,1.0,0,7,-0.9180,0.0908,-0.2527,8.26,-4.41,-2.19,0.9779,11.58,24.7,49
189854,2026-09-05,15:27:16,1,51.4708562,-0.9785048,73.2,0.00,0.0,11,1.0,0,7,-0.9219,0.0383,-0.2683,9.66,9.24,2.04,0.9787,16.25,24.7,48
190854,2026-09-05,15:27:17,1,51.4708555,-0.9785048,73.1,0.00,0.0,11,1.0,0,7,-0.9133,0.0315,-0.2861,8.83,-1.34,-2.95,0.9776,14.89,24.7,49
191854,2026-09-05,15:27:18,1,51.4708548,-0.9785052,73.1,0.00,0.0,11,1.0,0,7,-0.9150,0.0247,-0.2854,4.45,3.11,-0.20,0.9715,11.70,24.7,49
192854,2026-09-05,15:27:19,1,51.4708545,-0.9785050,73.1,0.00,0.0,11,1.0,0,7,-0.9163,0.0083,-0.2949,7.84,3.73,-2.76,0.9674,9.59,24.8,49
193854,2026-09-05,15:27:20,1,51.4708542,-0.9785052,73.0,0.00,0.0,11,1.0,0,7,-0.9180,0.0100,-0.2781,7.30,1.23,1.99,0.9700,11.63,24.8,48
194854,2026-09-05,15:27:21,1,51.4708538,-0.9785053,73.0,0.00,0.0,11,1.0,0,7,-0.9133,0.0120,-0.2876,8.41,-2.34,-2.50,0.9623,11.84,24.8,49
195854,2026-09-05,15:27:22,1,51.4708537,-0.9785053,73.0,0.00,0.0,11,1.0,0,7,-0.9109,0.0334,-0.2544,7.29,3.41,-0.34,0.9714,12.91,24.9,49
196854,2026-09-05,15:27:23,1,51.4708533,-0.9785057,72.9,0.00,0.0,11,1.0,0,7,0.2043,-0.1543,1.0652,-15.59,-90.88,-43.98,1.1081,260.04,24.9,49
197854,2026-09-05,15:27:24,1,51.4708530,-0.9785058,72.9,0.00,0.0,11,1.0,0,7,-0.8938,-0.0859,-0.3074,10.19,17.56,-11.20,1.1155,275.04,24.9,48
198854,2026-09-05,15:27:25,1,51.4708528,-0.9785062,72.9,0.00,0.0,11,1.0,0,7,-0.7983,-0.2327,-0.4270,5.62,5.46,-6.80,0.9757,40.93,24.9,49
199854,2026-09-05,15:27:26,1,51.4708525,-0.9785067,72.9,0.00,0.0,11,1.0,0,7,-0.8354,-0.2051,-0.3889,8.00,4.97,-0.59,0.9626,30.22,24.9,49
200854,2026-09-05,15:27:27,1,51.4708520,-0.9785068,72.8,0.00,0.0,11,1.0,0,7,-0.8352,-0.1909,-0.3884,11.02,1.10,-2.35,0.9667,13.50,24.9,49
201854,2026-09-05,15:27:28,1,51.4708517,-0.9785072,72.8,0.00,0.0,11,1.0,0,7,-0.9021,0.0278,-0.2454,1.79,-18.63,0.34,1.0443,101.78,25.0,48
202854,2026-09-05,15:27:29,1,51.4708497,-0.9785015,73.3,1.61,0.0,11,1.0,0,7,-0.9182,-0.2646,-0.1030,39.35,8.61,20.37,0.9696,51.09,25.0,49
203854,2026-09-05,15:27:30,1,51.4708493,-0.9785023,73.1,0.00,0.0,11,1.0,0,7,-0.3638,1.0957,0.2043,-2.99,5.92,-42.48,1.2014,254.51,25.1,49
204854,2026-09-05,15:27:31,1,51.4708492,-0.9785027,73.0,0.00,0.0,11,1.0,0,7,0.7876,1.0625,0.7993,19.48,-79.66,28.78,2.5280,198.84,25.1,48
205854,2026-09-05,15:27:32,1,51.4708488,-0.9785030,73.0,0.00,0.0,11,1.0,0,7,0.3093,0.9590,0.4487,9.92,-1.01,0.64,1.1739,54.88,25.1,49
206854,2026-09-05,15:27:33,1,51.4708488,-0.9785032,72.9,0.00,0.0,11,1.0,0,7,0.2964,0.9636,0.4390,5.27,3.10,-0.10,1.1056,12.70,25.2,49
207854,2026-09-05,15:27:34,1,51.4708475,-0.9785058,72.0,0.78,0.0,11,1.0,0,7,0.2976,0.9534,0.4438,9.95,-0.05,0.06,1.1052,11.88,25.3,49
208854,2026-09-05,15:27:35,1,51.4708463,-0.9785073,71.2,0.78,0.0,11,1.0,0,7,0.3052,0.9573,0.4434,6.17,1.65,-0.38,1.1049,10.58,25.4,48
209854,2026-09-05,15:27:36,1,51.4708463,-0.9785075,71.2,0.00,0.0,11,1.0,0,7,0.3013,0.9612,0.4373,9.37,0.77,0.84,1.1051,11.54,25.4,49
210854,2026-09-05,15:27:37,1,51.4708463,-0.9785082,71.2,0.00,0.0,11,1.0,0,7,0.2954,0.9624,0.4546,6.70,-0.52,0.04,1.1046,9.99,25.5,49
211854,2026-09-05,15:27:38,1,51.4708462,-0.9785087,71.2,0.00,0.0,11,1.0,0,7,0.2915,0.9619,0.4482,9.75,-1.59,0.43,1.1066,11.06,25.6,49
212854,2026-09-05,15:27:39,1,51.4708457,-0.9785097,71.2,0.00,0.0,11,1.0,0,7,0.2932,0.9565,0.4580,6.60,-0.27,-0.34,1.1020,9.06,25.7,48
213854,2026-09-05,15:27:40,1,51.4708457,-0.9785098,71.2,0.00,0.0,11,1.0,0,7,0.2952,0.9558,0.4514,8.80,-0.14,0.72,1.1041,10.99,25.8,49
